Speaker ID,Text_en,Text_ortho,Sent ID,Sound Url
Sp275,It's food products they have.,Na food product dey dere.,ABJ_GWA_02_Market-Food-Church_DG__137,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp3,Food products?,Food product?,ABJ_GWA_02_Market-Food-Church_DG__138,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp3,Ah!,Ah!,ABJ_GWA_02_Market-Food-Church_DG__139,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp3,Alright.,Toh.,ABJ_GWA_02_Market-Food-Church_DG__140,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp3,That means wo-...,Dat means wo-...,ABJ_GWA_02_Market-Food-Church_DG__141,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp3,"If we go, we'll just buy ingredients that we use to cook some dishes.","If we go toh, we would just buy tins wey we go take cook some kind soup.",ABJ_GWA_02_Market-Food-Church_DG__142,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp275,Okay now.,Okay now.,ABJ_GWA_02_Market-Food-Church_DG__143,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp275,"When I want to go, I'll come call you.","When I wan go, I go come call you.",ABJ_GWA_02_Market-Food-Church_DG__144,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp3,"Okay, no problem.",Okay no wahala!,ABJ_GWA_02_Market-Food-Church_DG__145,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp3,I'll be at home waiting for you.,I go house dey wait you.,ABJ_GWA_02_Market-Food-Church_DG__146,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp275,No problem then.,No problem now!,ABJ_GWA_02_Market-Food-Church_DG__147,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp3,"Me too, let me go hustle for money so that if we go I can buy enough things.","Me too, mey I go hustle for money so dat if we go, I go buy enough tins.",ABJ_GWA_02_Market-Food-Church_DG__148,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp275,No problem!,No problem!,ABJ_GWA_02_Market-Food-Church_DG__149,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp275,I'll call you.,I go call you.,ABJ_GWA_02_Market-Food-Church_DG__150,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp3,"Okay, no problem.",Okay no wahala!,ABJ_GWA_02_Market-Food-Church_DG__151,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp3,"Your number that you gave me last week, it's still the number you're using, right?","Dat your number wey give me last, eh last week, shebi na di number you still dey use?",ABJ_GWA_02_Market-Food-Church_DG__152,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp275,It's what I still use.,Na im I still dey use.,ABJ_GWA_02_Market-Food-Church_DG__153,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp3,"X sometimes, I try to call the number.","X sometime, I dey try di number.",ABJ_GWA_02_Market-Food-Church_DG__154,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp3,The number doesn't connect.,Di number no dey go o.,ABJ_GWA_02_Market-Food-Church_DG__155,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp275,It's the network.,Ayah na network.,ABJ_GWA_02_Market-Food-Church_DG__156,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp3,"Ah, this network again!",Ah dis network again!,ABJ_GWA_02_Market-Food-Church_DG__157,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp3,Okay then.,Okay now.,ABJ_GWA_02_Market-Food-Church_DG__158,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp3,I'll give you my number before we leave here.,I go flash you with my number before we leave here.,ABJ_GWA_02_Market-Food-Church_DG__159,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp275,No problem then!,No problem now!,ABJ_GWA_02_Market-Food-Church_DG__160,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp275,I'm expecting it.,I dey expect am.,ABJ_GWA_02_Market-Food-Church_DG__161,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp3,What church do you go to?,Which church you dey go now?,ABJ_GWA_02_Market-Food-Church_DG__162,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp275,"My sister, it's CAC.","My sister, na CAC.",ABJ_GWA_02_Market-Food-Church_DG__163,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp3,CAC?,Cac?,ABJ_GWA_02_Market-Food-Church_DG__164,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp275,Hm.,Hm.,ABJ_GWA_02_Market-Food-Church_DG__165,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp3,You've left Pathfinders?,You don comot for Pathfinders?,ABJ_GWA_02_Market-Food-Church_DG__166,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp275,"Hm, mtschew, I've left.",Hm mtschew I don comot jor.,ABJ_GWA_02_Market-Food-Church_DG__167,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp275,I go to CAC now.,Dey go CAC now.,ABJ_GWA_02_Market-Food-Church_DG__168,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp3,How is the church?,Eyah how di church now?,ABJ_GWA_02_Market-Food-Church_DG__169,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp275,"Ah, we thank God.",Ah we thank God.,ABJ_GWA_02_Market-Food-Church_DG__170,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp3,Hope that they preach well?,Hope sey de dey preach well?,ABJ_GWA_02_Market-Food-Church_DG__171,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp275,"Yes, they preach well.",Ehn de dey preach well.,ABJ_GWA_02_Market-Food-Church_DG__172,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp3,Do you have any program?,Una get any programme?,ABJ_GWA_02_Market-Food-Church_DG__173,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp3,As in any upcoming program?,As in any upcoming programme?,ABJ_GWA_02_Market-Food-Church_DG__174,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp275,Uh... we have one on the third... the third uh... Friday of the month.,"Hm we get eh third, di third eh Friday, third Friday of di month.",ABJ_GWA_02_Market-Food-Church_DG__175,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp3,Eh.,Eh.,ABJ_GWA_02_Market-Food-Church_DG__176,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp275,We are having a night vigil.,We dey get night vigil.,ABJ_GWA_02_Market-Food-Church_DG__177,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp3,"Okay, a night vigil?",Okay night vigil?,ABJ_GWA_02_Market-Food-Church_DG__178,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp275,Uhuh!,Ehn!,ABJ_GWA_02_Market-Food-Church_DG__179,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp3,Hope the vigil is exciting.,"Hope sey di night vigil dey hot well, well.",ABJ_GWA_02_Market-Food-Church_DG__180,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp275,"Ah, my sister, it is no joke.","Ah my sister, no be small tin!",ABJ_GWA_02_Market-Food-Church_DG__181,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp275,"If you come, you will see.","If you come, you come see.",ABJ_GWA_02_Market-Food-Church_DG__182,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp3,I'll try.,I go try hm.,ABJ_GWA_02_Market-Food-Church_DG__183,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp3,I will try to come.,I go try come.,ABJ_GWA_02_Market-Food-Church_DG__184,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp275,Come then!,Come now!,ABJ_GWA_02_Market-Food-Church_DG__185,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp3,"Me too, I'll invite you to mine.","Me too, I go invite you for my own o!",ABJ_GWA_02_Market-Food-Church_DG__186,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp275,No problem!,No problem!,ABJ_GWA_02_Market-Food-Church_DG__187,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp3,We have a women's program.,We get women programme.,ABJ_GWA_02_Market-Food-Church_DG__188,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp3,"If you come, you'll enjoy it a lot.","If you come, you go enjoy am well, well.",ABJ_GWA_02_Market-Food-Church_DG__189,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp275,No problem!,No problem!,ABJ_GWA_02_Market-Food-Church_DG__190,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp3,Definitely!,Confirm!,ABJ_GWA_02_Market-Food-Church_DG__191,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp275,I'll come.,I go come.,ABJ_GWA_02_Market-Food-Church_DG__192,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp3,"They'll teach you lots of things. How to take care of your home. How to cook for your family. In fact, how to manage your home.","De will teach you many tins, how to take care of your home, how to cook for your family, in fact, how to manage your home.",ABJ_GWA_02_Market-Food-Church_DG__193,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp275,Eyah!,Eyah!,ABJ_GWA_02_Market-Food-Church_DG__194,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp3,"And they will still teach you some things like, how to prepare some things in your house.","In fact, and de will still teach you some kind tins like how to prepare some kind tins for your house.",ABJ_GWA_02_Market-Food-Church_DG__195,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp275,Okay!,Eyah!,ABJ_GWA_02_Market-Food-Church_DG__196,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp275,I'll come!,I go come o!,ABJ_GWA_02_Market-Food-Church_DG__197,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp3,You'll enjoy it a lot.,"You go enjoy am well, well.",ABJ_GWA_02_Market-Food-Church_DG__198,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp275,Okay!,Eyah!,ABJ_GWA_02_Market-Food-Church_DG__199,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp275,I do like that type of program.,I dey like dat kind programme.,ABJ_GWA_02_Market-Food-Church_DG__200,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp3,"Ah, you'll enjoy it.",Ah you go enjoy am.,ABJ_GWA_02_Market-Food-Church_DG__201,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp275,I will come.,I go come.,ABJ_GWA_02_Market-Food-Church_DG__202,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp275,I will come.,I go come.,ABJ_GWA_02_Market-Food-Church_DG__203,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp3,Let's pray for God to keep us until that day.,"Moh we, meh we pray meh God keep us till dat day.",ABJ_GWA_02_Market-Food-Church_DG__204,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp275,"Amen, my sister.",Amen o my sister!,ABJ_GWA_02_Market-Food-Church_DG__205,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp3,That's it.,Na so o!,ABJ_GWA_02_Market-Food-Church_DG__206,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp275,Thank you!,Thank you!,ABJ_GWA_02_Market-Food-Church_DG__207,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp3,God will help us.,God go help us.,ABJ_GWA_02_Market-Food-Church_DG__208,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_02_Market-Food-Church_DG.wav
Sp3,"Good morning, guys.",Good morning my people.,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__1,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_03_Cost-of-living-in-Abuja_MG.wav
Sp3,How are you?,How una dey?,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__2,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_03_Cost-of-living-in-Abuja_MG.wav
Sp3,How was your night?,How your night?,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__3,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_03_Cost-of-living-in-Abuja_MG.wav
Sp3,Hope you slept well.,Hope sey you sleep well.,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__4,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_03_Cost-of-living-in-Abuja_MG.wav
Sp3,How...,How?,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__5,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_03_Cost-of-living-in-Abuja_MG.wav
Sp3,"My name is Charity, anyway.",My name na Charity sha.,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__6,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_03_Cost-of-living-in-Abuja_MG.wav
Sp3,I'm from Delta State.,I from Delta State.,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__7,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_03_Cost-of-living-in-Abuja_MG.wav
Sp3,"I'm from Delta State, but this is where my mom and dad had me.","I come from Delta State, but na here my mama, and my papa born me.",ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__8,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_03_Cost-of-living-in-Abuja_MG.wav
Sp3,So it's here that I... I grew up in Abuja.,"So na here I, I grow up for Abuja.",ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__9,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_03_Cost-of-living-in-Abuja_MG.wav
Sp3,"And my parents, they always brought people back home.","And my parents, de bin carry people home.",ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__10,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_03_Cost-of-living-in-Abuja_MG.wav
Sp3,They didn't take me with them when they went back home.,De no dey carry me travel go home.,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__11,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_03_Cost-of-living-in-Abuja_MG.wav
Sp3,I always...,I dey always...,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__12,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_03_Cost-of-living-in-Abuja_MG.wav
Sp3,This is where I stayed.,Na here I dey.,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__13,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_03_Cost-of-living-in-Abuja_MG.wav
Sp3,This is where I grew up.,Na here I grow up.,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__14,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_03_Cost-of-living-in-Abuja_MG.wav
Sp3,So this is where I even went to school.,So na here I even go my school.,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__15,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_03_Cost-of-living-in-Abuja_MG.wav
Sp3,"I didn't finish, by the way, because of some kind of... I had no money.","But I never finish sha, cause of some kind, no money.",ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__16,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_03_Cost-of-living-in-Abuja_MG.wav
Sp3,"So, I am just at home.",So I just dey house.,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__17,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_03_Cost-of-living-in-Abuja_MG.wav
Sp3,Then I learned hairdressing.,I con learn hairdressing.,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__18,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_03_Cost-of-living-in-Abuja_MG.wav
Sp3,"So now, I plait hair for my neighbours, and that's how I get by, how I get myself f-... get myself certain things because I don't like to disturb my mother since she doesn't have any money either.","So now, I dey plait hair for my neighbours, and na dat one I take dey help mysef, take dey f-... fe-... get mysef some kind tings because I no dey like to disturb my moder because she too, she no get money.",ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__19,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_03_Cost-of-living-in-Abuja_MG.wav
Sp3,Everyone's working hard to get by.,Everybody dey hustle.,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__20,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_03_Cost-of-living-in-Abuja_MG.wav
Sp3,"My dad, my father isn't here.","My dad, my fader no dey here.",ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__21,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_03_Cost-of-living-in-Abuja_MG.wav
Sp3,"He's in Benin right now, anyway.",Im dey for Benin now sha.,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__22,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_03_Cost-of-living-in-Abuja_MG.wav
Sp3,He works there.,Na dere im dey work.,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__23,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_03_Cost-of-living-in-Abuja_MG.wav
Sp3,"So again, mtschew, this our, mtschew, Abuja life, it's not so easy.","So and again mtschew ehn dis our mtschew Abuja life, kai e no too easy o.",ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__24,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_03_Cost-of-living-in-Abuja_MG.wav
Sp3,Things are difficult here now.,Tings hard for here now.,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__25,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_03_Cost-of-living-in-Abuja_MG.wav
Sp3,Things are difficult in Nigeria.,Tings hard for Naija.,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__26,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_03_Cost-of-living-in-Abuja_MG.wav
Sp3,There is no money.,No money.,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__27,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_03_Cost-of-living-in-Abuja_MG.wav
Sp3,People are suffering.,People dey suffer.,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__28,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_03_Cost-of-living-in-Abuja_MG.wav
Sp3,"In fact, things are really expensive in the market.","In fact, tings cost for market die.",ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__29,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_03_Cost-of-living-in-Abuja_MG.wav
Sp3,"If you go to the market, the things you see that you would have bought last year for let's say uh... two hundred naira, now cost six hundred, seven hundred naira.","If you go market, tings wey you go fit see, wey you go take, wey you go buy last year of (mah say) eh two hundred, now e don be six hundred, seven hundred.",ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__30,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_03_Cost-of-living-in-Abuja_MG.wav
Sp3,"In fact, just to eat now, if you don't have a job, you are on your own.","In fact, to even eat now, if you no dey work, you are on your own.",ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__31,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_03_Cost-of-living-in-Abuja_MG.wav
Sp3,You will suffer.,You go suffer.,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__32,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_03_Cost-of-living-in-Abuja_MG.wav
Sp3,People are hungry.,Hunger dey.,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__33,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_03_Cost-of-living-in-Abuja_MG.wav
Sp3,Even me I'm saying that God has helped me.,"Even me sef, wey I con even say God con even help me sef.",ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__34,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_03_Cost-of-living-in-Abuja_MG.wav
Sp3,"As I was working in my salon, God helped me out.","As I dey do my salon, God con help me.",ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__35,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_03_Cost-of-living-in-Abuja_MG.wav
Sp3,Then I was admitted.,I con get admission.,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__36,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_03_Cost-of-living-in-Abuja_MG.wav
Sp3,"In fact, I was even crying to God, why did you get me accepted when I have no money?","In fact, I con dey even cry for God sey God, why you con even give me dis admission dis time wey be sey no money?",ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__37,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_03_Cost-of-living-in-Abuja_MG.wav
Sp3,Uh... there is no money.,Ehn no money.,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__38,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_03_Cost-of-living-in-Abuja_MG.wav
Sp3,"For my registration, there is no money.","To do my registration, no money.",ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__39,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_03_Cost-of-living-in-Abuja_MG.wav
Sp3,"My dad, for almost three months, almost four months now, has not been paid.","My dad, for almost three month, to four month now, de never pay am.",ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__40,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_03_Cost-of-living-in-Abuja_MG.wav
Sp3,We're just barely getting by at home.,We just dey hustle for house.,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__41,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_03_Cost-of-living-in-Abuja_MG.wav
Sp3,"In fact, just feeding yourself isn't easy.","In fact, before we eat, e no easy.",ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__42,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_03_Cost-of-living-in-Abuja_MG.wav
Sp3,"And now, I'm about to start university too.",And now wan even resume sef.,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__43,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_03_Cost-of-living-in-Abuja_MG.wav
Sp3,I don't know how my university even works.,I no even know how we take even do my school.,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__44,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_03_Cost-of-living-in-Abuja_MG.wav
